Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	Joy	---	---	Trust
Anger	Anticipation	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	Sadness	---	---
Anger	---	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	Trust
---	Anticipation	Disgust	---	Joy	---	---	Trust
---	---	Disgust	---	---	Sadness	---	Trust
Anger	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	---	---	Surprise	Trust
Anger	---	Disgust	---	---	Sadness	---	Trust
---	---	---	---	Joy	---	Surprise	---
Anger	---	Disgust	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	Surprise	---
---	---	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	Fear	---	Sadness	---	Trust
Anger	---	---	---	---	Sadness	---	Trust
Anger	---	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	---	---	Fear	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	Fear	Joy	---	---	---
---	---	---	Fear	Joy	---	---	Trust
Anger	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	Sadness	Surprise	Trust
---	---	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	Surprise	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	---	---	---	---	---
Anger	---	---	Fear	---	---	---	---
Anger	---	---	---	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	Joy	Sadness	---	---
Anger	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	---	---	Surprise	---
---	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	---	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	---	---	---	---	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	Sadness	---	---
Anger	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
Anger	---	Disgust	Fear	---	Sadness	---	Trust
Anger	---	Disgust	Fear	---	Sadness	---	---
---	---	---	---	---	Sadness	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	Fear	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	Anticipation	---	---	Joy	Sadness	---	---
Anger	---	Disgust	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	Sadness	Surprise	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	Sadness	---	Trust
---	---	Disgust	---	---	---	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	Sadness	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	Trust
Anger	---	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	Joy	---	---	Trust
Anger	---	Disgust	---	Joy	---	---	---
Anger	Anticipation	---	Fear	---	---	---	Trust
Anger	Anticipation	---	Fear	Joy	---	---	Trust
Anger	Anticipation	Disgust	---	Joy	Sadness	---	Trust
---	---	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	---
---	Anticipation	Disgust	Fear	---	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	Disgust	Fear	Joy	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	---	---	Trust
Anger	---	Disgust	---	Joy	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	---	Joy	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	---	---	Fear	Joy	Sadness	---	---
Anger	Anticipation	Disgust	---	---	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	---	Sadness	---	---
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	---	Sadness	---	Trust
---	Anticipation	---	---	---	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	Anticipation	Disgust	Fear	Joy	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	Anticipation	Disgust	Fear	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	Joy	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	Anticipation	Disgust	---	Joy	Sadness	---	Trust
---	---	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	Fear	---	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	---	Disgust	Fear	---	Sadness	Surprise	---
Anger	---	Disgust	Fear	---	Sadness	---	---
Anger	---	Disgust	---	Joy	Sadness	---	---
Anger	---	---	---	Joy	Sadness	Surprise	---
Anger	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	Surprise	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	---	Fear	Joy	Sadness	---	---
---	Anticipation	---	Fear	Joy	Sadness	Surprise	Trust
Anger	Anticipation	Disgust	---	Joy	---	---	Trust
---	---	Disgust	---	Joy	---	Surprise	Trust
---	Anticipation	---	---	Joy	---	Surprise	---
---	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	---	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	---
Anger	Anticipation	Disgust	---	---	---	---	---
Anger	Anticipation	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	---	---	---	Joy	---	Surprise	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	---
Anger	Anticipation	---	Fear	---	Sadness	---	Trust
---	---	---	---	---	---	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	---	---	---	---	---
Anger	---	Disgust	---	Joy	---	---	---
Anger	---	---	Fear	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	Fear	---	Sadness	Surprise	---
---	---	---	---	---	---	Surprise	---
Anger	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	Surprise	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	Disgust	Fear	Joy	Sadness	---	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	Surprise	Trust
---	---	---	---	Joy	---	---	---
---	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	---
---	Anticipation	---	---	Joy	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	Surprise	Trust
Anger	---	---	---	Joy	Sadness	---	---
---	---	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	---	---	Trust
---	---	---	---	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	Sadness	Surprise	---
Anger	---	---	Fear	Joy	Sadness	Surprise	---
---	Anticipation	---	Fear	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	Sadness	---	Trust
---	---	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	Surprise	---
Anger	---	Disgust	Fear	---	Sadness	---	---
Anger	---	Disgust	---	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	Disgust	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	Disgust	---	Joy	---	---	---
---	---	---	---	Joy	---	Surprise	---
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	---	Fear	Joy	---	---	Trust
Anger	Anticipation	---	---	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	---	---	---
Anger	---	Disgust	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	---	Disgust	Fear	Joy	Sadness	---	---
Anger	---	Disgust	---	Joy	Sadness	Surprise	---
Anger	---	---	Fear	Joy	Sadness	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
Anger	Anticipation	---	Fear	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
Anger	---	Disgust	Fear	Joy	Sadness	---	---
Anger	Anticipation	Disgust	---	---	Sadness	---	---
Anger	Anticipation	Disgust	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	Sadness	---	---
---	Anticipation	---	Fear	Joy	---	Surprise	Trust
Anger	---	Disgust	---	---	Sadness	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
Anger	---	Disgust	Fear	Joy	Sadness	Surprise	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	Disgust	---	Joy	Sadness	---	---
Anger	Anticipation	Disgust	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	Disgust	Fear	---	---	---	Trust
---	---	---	---	Joy	Sadness	Surprise	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
Anger	---	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	Sadness	---	Trust
Anger	Anticipation	---	Fear	---	Sadness	---	---
Anger	---	Disgust	---	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	Fear	---	Sadness	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	Fear	---	Sadness	Surprise	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	Surprise	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	Disgust	Fear	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	Trust
Anger	---	Disgust	Fear	---	---	---	---
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	Disgust	---	---	---	---	---
Anger	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	---	---	Surprise	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	Disgust	---	---	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	Surprise	---
Anger	---	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	Surprise	---
Anger	---	Disgust	Fear	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	Disgust	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	---	---	Trust
Anger	---	---	---	---	Sadness	Surprise	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	Surprise	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	Disgust	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	Disgust	Fear	Joy	Sadness	---	---
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	Sadness	---	Trust
---	---	---	---	Joy	Sadness	---	---
---	---	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	Sadness	Surprise	---
Anger	Anticipation	---	---	Joy	---	Surprise	---
Anger	---	Disgust	---	---	Sadness	Surprise	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	---	Disgust	---	Joy	Sadness	Surprise	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	---	Surprise	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	Fear	---	---	---	---
