---	Anticipation	---	---	---	---	---	---
---	---	---	Fear	Joy	Sadness	---	---
Anger	---	Disgust	---	---	---	Surprise	---
Anger	---	---	---	---	---	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	Disgust	---	Joy	Sadness	Surprise	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	---	---	---	---	---	Surprise	---
---	---	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	Disgust	Fear	---	Sadness	---	---
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	---	Sadness	---	Trust
---	---	Disgust	---	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	Sadness	---	---
---	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	---	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	Fear	---	Sadness	---	---
Anger	Anticipation	---	---	---	Sadness	---	---
---	---	---	---	---	---	Surprise	---
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
---	---	Disgust	Fear	Joy	Sadness	---	---
---	---	---	---	---	Sadness	---	---
Anger	---	---	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
Anger	---	Disgust	---	---	Sadness	Surprise	---
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	---	---	---	Surprise	---
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	---
Anger	---	---	---	---	Sadness	---	---
Anger	---	Disgust	---	Joy	Sadness	---	---
---	Anticipation	---	---	---	---	---	---
Anger	---	Disgust	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	Fear	---	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	Anticipation	---	---	---	---	---	---
---	---	Disgust	---	---	---	Surprise	---
XXXXXXXXXXXX EMPTY ANNOTATION
---	---	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	Anticipation	---	Fear	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	---
Anger	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	Sadness	---	---
---	---	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	---	---	Trust
---	Anticipation	---	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	---	---	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	---
Anger	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
---	---	---	Fear	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	---
---	---	---	Fear	---	Sadness	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	Fear	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	Sadness	---	Trust
---	---	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	---	---	---	---	---	---	---
Anger	---	---	Fear	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	Fear	---	---	---	Trust
Anger	---	---	---	---	Sadness	---	---
Anger	Anticipation	---	Fear	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
Anger	---	---	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
---	---	Disgust	Fear	---	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	---	Sadness	---	---
---	Anticipation	---	Fear	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	---	---	---	---	---	---
Anger	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	Sadness	Surprise	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	Trust
---	---	---	Fear	---	---	---	Trust
Anger	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	---	---	---	---	Trust
Anger	Anticipation	---	Fear	---	---	---	Trust
Anger	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	---
---	Anticipation	Disgust	Fear	---	Sadness	---	---
---	---	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	Fear	---	---	---	---
Anger	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	Fear	Joy	---	---	Trust
---	Anticipation	---	Fear	---	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	Anticipation	---	---	---	Sadness	---	---
---	Anticipation	---	Fear	---	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
Anger	Anticipation	Disgust	Fear	Joy	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
Anger	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	Fear	Joy	---	---	Trust
Anger	---	Disgust	Fear	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	Trust
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	Fear	---	Sadness	Surprise	---
---	---	Disgust	Fear	---	Sadness	---	---
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
Anger	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	Surprise	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	Fear	Joy	Sadness	---	---
---	Anticipation	---	---	Joy	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	---
Anger	Anticipation	---	Fear	---	Sadness	---	Trust
Anger	Anticipation	Disgust	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
Anger	---	Disgust	---	---	---	---	---
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	Sadness	---	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
Anger	---	Disgust	---	Joy	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	Fear	---	Sadness	Surprise	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	---	---	---
---	---	Disgust	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
Anger	---	Disgust	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	---	---	---	Joy	---	Surprise	---
---	---	---	---	Joy	---	---	---
---	---	Disgust	---	---	Sadness	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	Fear	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	Fear	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	---	---	Joy	Sadness	Surprise	---
Anger	---	---	---	Joy	---	Surprise	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	Sadness	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	---	---	---
---	---	Disgust	---	---	Sadness	---	---
Anger	---	Disgust	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	---
Anger	Anticipation	Disgust	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
Anger	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	Fear	Joy	---	---	Trust
Anger	---	---	---	Joy	---	---	---
---	---	Disgust	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	Fear	---	Sadness	---	---
Anger	---	Disgust	---	Joy	Sadness	Surprise	---
---	---	---	---	---	---	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
Anger	---	Disgust	---	---	Sadness	---	---
Anger	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
Anger	---	Disgust	Fear	Joy	Sadness	---	---
Anger	Anticipation	Disgust	---	---	Sadness	---	---
Anger	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	Sadness	---	---
Anger	Anticipation	Disgust	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
Anger	---	---	Fear	---	Sadness	Surprise	---
---	---	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	Sadness	---	Trust
Anger	---	Disgust	---	---	---	---	---
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	Fear	---	Sadness	---	---
Anger	---	Disgust	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	Fear	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	Surprise	---
Anger	---	Disgust	Fear	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	Fear	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	Fear	---	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
Anger	Anticipation	---	---	Joy	---	---	---
Anger	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	---	Sadness	---	Trust
Anger	Anticipation	---	Fear	---	---	Surprise	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	---	---	---	---
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	Sadness	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	Surprise	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
Anger	---	---	---	---	---	Surprise	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	Disgust	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
Anger	Anticipation	---	---	Joy	Sadness	---	Trust
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	Fear	---	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	---	---	---	---
---	---	---	Fear	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	Surprise	---
Anger	---	---	---	---	---	---	---
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	---	Sadness	---	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	---	---	---	---
Anger	Anticipation	---	Fear	Joy	Sadness	---	Trust
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	Fear	Joy	Sadness	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	Surprise	---
Anger	---	---	---	---	Sadness	---	---
---	---	---	---	---	---	---	Trust
---	---	---	---	Joy	---	---	Trust
---	---	---	---	---	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	---	Sadness	---	---
Anger	Anticipation	---	---	---	Sadness	---	Trust
Anger	---	---	---	---	---	---	Trust
Anger	---	---	---	---	Sadness	Surprise	---
Anger	---	---	---	Joy	Sadness	---	---
---	Anticipation	---	---	---	---	---	---
Anger	---	---	---	---	---	Surprise	---
---	Anticipation	---	---	---	---	---	Trust
---	Anticipation	---	Fear	Joy	Sadness	---	---
Anger	---	Disgust	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	Trust
Anger	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	---	---	---	Trust
---	---	---	---	---	---	Surprise	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	Fear	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	---
Anger	---	Disgust	---	---	---	---	---
---	---	---	---	---	---	Surprise	---
---	Anticipation	---	---	Joy	---	---	---
---	---	---	---	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	---	Sadness	---	---
---	Anticipation	---	Fear	---	Sadness	---	---
---	---	---	Fear	---	Sadness	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	---	---	Sadness	---	---
---	Anticipation	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	---	---	Surprise	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	---	---	---	---
Anger	Anticipation	---	Fear	---	Sadness	---	---
Anger	---	---	---	---	---	---	---
Anger	Anticipation	---	---	---	---	---	---
---	---	---	---	Joy	---	Surprise	---
---	Anticipation	---	---	Joy	---	---	---
---	---	Disgust	---	---	Sadness	Surprise	---
---	---	---	---	---	---	---	---
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
---	---	---	---	Joy	---	---	---
---	---	---	---	Joy	---	---	---
Anger	---	---	Fear	---	Sadness	Surprise	---
---	Anticipation	---	---	Joy	Sadness	---	Trust
---	---	---	---	---	---	---	---
---	---	---	---	Joy	---	---	Trust
Anger	Anticipation	---	Fear	---	Sadness	---	---
Anger	---	---	Fear	---	---	---	---
---	Anticipation	---	---	---	---	---	---
---	---	---	---	Joy	---	---	---
---	---	---	---	---	---	Surprise	---
